"","subID","Exclusion_preScreen","Exclusion_postScreen","Exclude","PowerLevel","PublicPattern","PrivatePattern","PublicVoteCount","PrivateVoteCount","yellowVotesToFirstBlue","yellowBeliefsToFirstBlue","Spkr2_Flip","all_or_none","Measure","SpkrID","Values"
"1104",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1105",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",5
"1106",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",2
"1107",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",1
"1108",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1109",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",1
"1110",130,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",3
"1111",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",16
"1112",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",18
"1113",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",18
"1114",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",19
"1115",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",4
"1116",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",4
"1117",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",9
"1118",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",9
"1119",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",8
"1120",131,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",6
"1121",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",4
"1122",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",9
"1123",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",10
"1124",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",9
"1125",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",1
"1126",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",3
"1127",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",5
"1128",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",5
"1129",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",7
"1130",132,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",11
"1131",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",9
"1132",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",5
"1133",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",1
"1134",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1135",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",9
"1136",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",5
"1137",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",1
"1138",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1139",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",1
"1140",133,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",10
"1141",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",5
"1142",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",1
"1143",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",1
"1144",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1145",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",1
"1146",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",1
"1147",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",1
"1148",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1149",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",1
"1150",134,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",1
"1151",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr2",1
"1152",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr3",5
"1153",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr4",13
"1154",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr5",1
"1155",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr2",1
"1156",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr3",2
"1157",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr4",9
"1158",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr5",1
"1159",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","Decision","TeamChoice",3
"1160",135,"Round2","Passed",0,"Anonymous","YBBYB","YBBBB",1,0,1,1,"Spkr2_VotesBlue","Mixed","Decision","AccurateChoice",5
"1161",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",13
"1162",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",16
"1163",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",18
"1164",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",20
"1165",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",1
"1166",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",3
"1167",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",11
"1168",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",17
"1169",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",20
"1170",136,"Round1","Passed",0,"Anonymous","YYYYY","YBBYY",4,2,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",4
"1171",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",13
"1172",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",16
"1173",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",18
"1174",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",19
"1175",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",5
"1176",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",5
"1177",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",5
"1178",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",5
"1179",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",16
"1180",137,"Round1","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",11
"1181",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",19
"1182",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",20
"1183",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",20
"1184",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",20
"1185",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",1
"1186",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",3
"1187",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",6
"1188",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",15
"1189",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",20
"1190",138,"Round1","Passed",0,"Popular","YYYYY","YBBBY",4,1,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",1
"1191",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr2",16
"1192",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr3",17
"1193",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr4",9
"1194",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr5",13
"1195",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr2",17
"1196",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr3",9
"1197",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr4",9
"1198",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr5",13
"1199",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","Decision","TeamChoice",17
"1200",139,"Round1","Passed",0,"Popular","YYYBY","YYBBY",3,2,3,2,"Spkr2_VotesYellow","Mixed","Decision","AccurateChoice",9
"1201",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",2
"1202",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",1
"1203",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",1
"1204",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1205",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",5
"1206",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",9
"1207",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",4
"1208",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1209",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",4
"1210",140,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",4
"1211",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr2",12
"1212",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr3",9
"1213",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr4",10
"1214",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PublicVote","Spkr5",5
"1215",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr2",1
"1216",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr3",1
"1217",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr4",1
"1218",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","PrivateBelief","Spkr5",1
"1219",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","Decision","TeamChoice",5
"1220",142,"Round1","Passed",0,"Popular","YYBBB","YBBBB",1,0,2,1,"Spkr2_VotesYellow","Mixed","Decision","AccurateChoice",11
"1221",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",17
"1222",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",16
"1223",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",19
"1224",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",20
"1225",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",1
"1226",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",1
"1227",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",1
"1228",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",1
"1229",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",20
"1230",143,"Round2","Passed",0,"Popular","YYYYY","YBBBB",4,0,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",1
"1231",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr2",12
"1232",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr3",16
"1233",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr4",17
"1234",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PublicVote","Spkr5",20
"1235",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr2",8
"1236",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr3",12
"1237",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr4",12
"1238",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","PrivateBelief","Spkr5",18
"1239",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","Decision","TeamChoice",16
"1240",144,"Round1","Passed",0,"Popular","YYYYY","YBYYY",4,3,4,1,"Spkr2_VotesYellow","YYYYY","Decision","AccurateChoice",10
"1241",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",7
"1242",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",6
"1243",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",2
"1244",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1245",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",2
"1246",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",4
"1247",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",2
"1248",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1249",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",2
"1250",145,"Round1","Passed",0,"Popular","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",10
"1251",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",4
"1252",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",1
"1253",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",1
"1254",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",1
"1255",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",1
"1256",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",1
"1257",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",1
"1258",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1259",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",1
"1260",146,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",4
"1261",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr2",5
"1262",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr3",5
"1263",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr4",5
"1264",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PublicVote","Spkr5",17
"1265",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr2",5
"1266",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr3",5
"1267",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr4",5
"1268",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","PrivateBelief","Spkr5",16
"1269",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","Decision","TeamChoice",5
"1270",147,"Round2","Passed",1,"Anonymous","YBBBY","YBBBY",1,1,1,1,"Spkr2_VotesBlue","Mixed","Decision","AccurateChoice",5
"1271",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",6
"1272",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr3",6
"1273",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr4",5
"1274",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr5",4
"1275",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr2",1
"1276",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr3",1
"1277",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr4",1
"1278",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PrivateBelief","Spkr5",1
"1279",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","TeamChoice",3
"1280",148,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","Decision","AccurateChoice",9
"1281",149,"Round1","Passed",0,"Anonymous","YBBBB","YBBBB",0,0,1,1,"Spkr2_VotesBlue","YBBBB","PublicVote","Spkr2",5
